STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,ACTIVITY,Economic activity,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,ADJUSTMENT,Adjustment,CONVERSION_TYPE,Conversion type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVK,Slovak Republic,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,22.3046384877535,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVK,Slovak Republic,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,22.9802405573357,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVK,Slovak Republic,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,23.4225117325463,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVK,Slovak Republic,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,25.0439655355531,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVK,Slovak Republic,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,26.5002184949895,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVK,Slovak Republic,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,25.6362180291354,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVK,Slovak Republic,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,25.7918885667465,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVK,Slovak Republic,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024,,26.4275721987395,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,15.9030088932806,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1996,,16.9667795633523,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,18.3083748275636,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1998,,18.74372137031,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1999,,19.3771066965716,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,20.006184875024,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,20.6274796487405,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,20.7176319890295,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,21.4182833770451,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,22.0994021940096,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,23.6073039619651,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,25.0450742951486,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,26.1587012504643,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,26.0895687750105,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,24.4302263511469,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,25.2131140350877,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,26.0741977659304,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,25.842121290657,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,25.6425314404253,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,25.9373660030628,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,26.1279949780289,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,26.9902932846623,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,28.1108837644126,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,28.769891835737,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,29.0990630598352,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,29.3621679859279,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,30.2212688659548,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,29.8493086632243,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,30.4170788961411,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SVN,Slovenia,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024,,30.5754135508724,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,469.235244266385,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1996,,477.283520952848,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,496.967202538737,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1998,,509.886695417612,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1999,,517.700266897226,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,535.671764607935,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,539.211152237658,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,559.258235618925,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,577.284854213551,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,595.272778331962,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,612.571725885062,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,629.654080578949,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,630.542163677886,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,617.366266937136,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,609.151515687424,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,628.68563394787,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,633.566723380794,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,631.629474535066,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,635.82573409876,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,640.604852406251,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,658.340692519925,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,653.40959548239,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,654.737311677754,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,655.69983507371,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,674.030559028534,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,682.229915763876,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,698.623775451186,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,686.849677680866,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,678.59782788318,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,BGR,Bulgaria,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,12.2865582894453,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,BGR,Bulgaria,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1996,,12.5995724765591,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,BGR,Bulgaria,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,11.1728297690906,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,BGR,Bulgaria,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1998,,12.1204620761971,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,BGR,Bulgaria,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1999,,11.4681876274889,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,BGR,Bulgaria,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,12.5058060266135,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,BGR,Bulgaria,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,12.9908372408339,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,BGR,Bulgaria,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,13.727024959591,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,BGR,Bulgaria,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,14.1231518503546,,A,Normal value,0,Units,2020,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,BGR,Bulgaria,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,14.4581604323408,,A,Normal value,0,Units,2020,,2,Two
