date,measure,tax,scope,netto_koncepcio,value,period,incl_kozfoglalk
2026-01,atlag,netto,kozfoglalk,,120900,monthly,True
2026-01,atlag,netto,nem_kozfoglalk,,595500,monthly,False
2026-01,atlag,netto,nemzetgazdasag,,585700,monthly,True
2026-01,atlag,netto,nonprofit,,525700,monthly,True
2026-01,atlag,netto,vallalkozas,,504800,monthly,True
2026-01,kvintilis_1,brutto,nemzetgazdasag,,319248,monthly,True
2026-01,kvintilis_2,brutto,nemzetgazdasag,,447113,monthly,True
2026-01,kvintilis_3,brutto,nemzetgazdasag,,597401,monthly,True
2026-01,kvintilis_4,brutto,nemzetgazdasag,,802832,monthly,True
2026-01,kvintilis_5,brutto,nemzetgazdasag,,2021917,monthly,True
2026-01,median,brutto,nemzetgazdasag,,598700,monthly,True
2026-01,median,netto,nemzetgazdasag,,420200,monthly,True
2026-01,rendsz,brutto,koltsegvetes,,720400,monthly,True
2026-01,rendsz,brutto,nemzetgazdasag,,694700,monthly,True
2026-01,rendsz,brutto,nonprofit,,726800,monthly,True
2026-01,rendsz,brutto,vallalkozas,,683800,monthly,True
2026-02,atlag,brutto,adminisztrativ_szolgaltatasok,,602000,monthly,False
2026-02,atlag,brutto,banyaszat,,763800,monthly,False
2026-02,atlag,brutto,egeszsegugyi_szocialis_ellatas,,774400,monthly,False
2026-02,atlag,brutto,egyeb_szolgaltatas,,570800,monthly,False
2026-02,atlag,brutto,energiaipar,,969700,monthly,False
2026-02,atlag,brutto,epitoipar,,567400,monthly,False
2026-02,atlag,brutto,feldolgozoipar,,745000,monthly,False
2026-02,atlag,brutto,informacio_kommunikacio,,1204000,monthly,False
2026-02,atlag,brutto,ingatlanugyletek,,639500,monthly,False
2026-02,atlag,brutto,kereskedelem,,653100,monthly,False
2026-02,atlag,brutto,koltsegvetes,,728700,monthly,True
2026-02,atlag,brutto,kozfoglalk,,157700,monthly,True
2026-02,atlag,brutto,kozigazgatas,,837700,monthly,False
2026-02,atlag,brutto,mezogazdasag,,535500,monthly,False
2026-02,atlag,brutto,muveszet_szabadido,,717000,monthly,False
2026-02,atlag,brutto,nem_kozfoglalk,,737500,monthly,False
2026-02,atlag,brutto,nemzetgazdasag,,725500,monthly,True
2026-02,atlag,brutto,nonprofit,,740600,monthly,True
2026-02,atlag,brutto,oktatas,,772300,monthly,False
2026-02,atlag,brutto,penzugyi_szolgaltatas,,1103000,monthly,False
2026-02,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,469400,monthly,False
2026-02,atlag,brutto,szallitas_raktarozas,,655700,monthly,False
2026-02,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,892200,monthly,False
2026-02,atlag,brutto,vallalkozas,,723000,monthly,True
2026-02,atlag,brutto,viz_es_hulladekgazdalkodas,,704000,monthly,False
2026-02,atlag,netto,koltsegvetes,,515300,monthly,True
2026-02,atlag,netto,kozfoglalk,,121600,monthly,True
2026-02,atlag,netto,nem_kozfoglalk,,517400,monthly,False
2026-02,atlag,netto,nemzetgazdasag,,509200,monthly,True
2026-02,atlag,netto,nonprofit,,527100,monthly,True
2026-02,atlag,netto,vallalkozas,,505500,monthly,True
2026-02,kvintilis_1,brutto,nemzetgazdasag,,318188,monthly,True
2026-02,kvintilis_2,brutto,nemzetgazdasag,,444794,monthly,True
2026-02,kvintilis_3,brutto,nemzetgazdasag,,591283,monthly,True
2026-02,kvintilis_4,brutto,nemzetgazdasag,,783400,monthly,True
2026-02,kvintilis_5,brutto,nemzetgazdasag,,1481483,monthly,True
2026-02,median,brutto,nemzetgazdasag,,591900,monthly,True
2026-02,median,netto,nemzetgazdasag,,417100,monthly,True
2026-02,rendsz,brutto,koltsegvetes,,703400,monthly,True
2026-02,rendsz,brutto,nemzetgazdasag,,691300,monthly,True
2026-02,rendsz,brutto,nonprofit,,731000,monthly,True
2026-02,rendsz,brutto,vallalkozas,,683500,monthly,True
2026-03,atlag,brutto,adminisztrativ_szolgaltatasok,,651100,monthly,False
2026-03,atlag,brutto,banyaszat,,860200,monthly,False
2026-03,atlag,brutto,egeszsegugyi_szocialis_ellatas,,781600,monthly,False
2026-03,atlag,brutto,egyeb_szolgaltatas,,586500,monthly,False
2026-03,atlag,brutto,energiaipar,,1280600,monthly,False
2026-03,atlag,brutto,epitoipar,,603700,monthly,False
2026-03,atlag,brutto,feldolgozoipar,,822900,monthly,False
2026-03,atlag,brutto,informacio_kommunikacio,,1292100,monthly,False
2026-03,atlag,brutto,ingatlanugyletek,,669100,monthly,False
2026-03,atlag,brutto,kereskedelem,,686200,monthly,False
2026-03,atlag,brutto,koltsegvetes,,739500,monthly,True
2026-03,atlag,brutto,kozfoglalk,,158700,monthly,True
2026-03,atlag,brutto,kozigazgatas,,856400,monthly,False
2026-03,atlag,brutto,mezogazdasag,,563400,monthly,False
2026-03,atlag,brutto,muveszet_szabadido,,720600,monthly,False
2026-03,atlag,brutto,nem_kozfoglalk,,793000,monthly,False
2026-03,atlag,brutto,nemzetgazdasag,,779800,monthly,True
2026-03,atlag,brutto,nonprofit,,762900,monthly,True
2026-03,atlag,brutto,oktatas,,790600,monthly,False
2026-03,atlag,brutto,penzugyi_szolgaltatas,,1363000,monthly,False
2026-03,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,491800,monthly,False
2026-03,atlag,brutto,szallitas_raktarozas,,693000,monthly,False
2026-03,atlag,brutto,tudomanyos_muszaki_tevekenyseg,,1079400,monthly,False
2026-03,atlag,brutto,vallalkozas,,793200,monthly,True
2026-03,atlag,brutto,viz_es_hulladekgazdalkodas,,728100,monthly,False
2026-03,atlag,netto,koltsegvetes,,522500,monthly,True
2026-03,atlag,netto,kozfoglalk,,121900,monthly,True
2026-03,atlag,netto,nem_kozfoglalk,,555000,monthly,False
2026-03,atlag,netto,nemzetgazdasag,,546000,monthly,True
2026-03,atlag,netto,nonprofit,,542600,monthly,True
2026-03,atlag,netto,vallalkozas,,553100,monthly,True
2026-03,kvintilis_1,brutto,nemzetgazdasag,,321405,monthly,True
2026-03,kvintilis_2,brutto,nemzetgazdasag,,456864,monthly,True
2026-03,kvintilis_3,brutto,nemzetgazdasag,,613348,monthly,True
2026-03,kvintilis_4,brutto,nemzetgazdasag,,815590,monthly,True
2026-03,kvintilis_5,brutto,nemzetgazdasag,,1683070,monthly,True
2026-03,median,brutto,nemzetgazdasag,,609000,monthly,True
2026-03,median,netto,nemzetgazdasag,,432100,monthly,True
2026-03,rendsz,brutto,koltsegvetes,,708300,monthly,True
2026-03,rendsz,brutto,nemzetgazdasag,,706900,monthly,True
2026-03,rendsz,brutto,nonprofit,,738200,monthly,True
2026-03,rendsz,brutto,vallalkozas,,703100,monthly,True
2026-04,atlag,brutto,adminisztrativ_szolgaltatas,,631800,monthly,False
2026-04,atlag,brutto,banyaszat,,961500,monthly,False
2026-04,atlag,brutto,egeszsegugy_szocialis_ellatas,,807700,monthly,False
2026-04,atlag,brutto,egyeb_szolgaltatas,,555100,monthly,False
2026-04,atlag,brutto,energiaipar,,1100700,monthly,False
2026-04,atlag,brutto,epitoipar,,588400,monthly,False
2026-04,atlag,brutto,feldolgozoipar,,804900,monthly,False
2026-04,atlag,brutto,ingatlanugyletek,,675800,monthly,False
2026-04,atlag,brutto,kereskedelem,,682900,monthly,False
2026-04,atlag,brutto,koltsegvetes,,751100,monthly,True
2026-04,atlag,brutto,kozfoglalk,,159100,monthly,True
2026-04,atlag,brutto,kozigazgatas,,872500,monthly,False
2026-04,atlag,brutto,mezogazdasag,,578800,monthly,False
2026-04,atlag,brutto,muveszet_sport_szabadido,,728600,monthly,False
2026-04,atlag,brutto,nem_kozfoglalk,,785300,monthly,False
2026-04,atlag,brutto,nemzetgazdasag,,772200,monthly,True
2026-04,atlag,brutto,nonprofit,,764800,monthly,True
2026-04,atlag,brutto,oktatas,,784000,monthly,False
2026-04,atlag,brutto,penzugyi_szolgaltatas,,1419100,monthly,False
2026-04,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,492500,monthly,False
2026-04,atlag,brutto,szallitas_raktarozas,,726900,monthly,False
2026-04,atlag,brutto,tartalomszolgaltatas,,1129800,monthly,False
2026-04,atlag,brutto,tavkozles_es_it_szolgaltatas,,1287600,monthly,False
2026-04,atlag,brutto,tudomanyos_es_muszaki_tevekenyseg,,988400,monthly,False
2026-04,atlag,brutto,vallalkozas,,779000,monthly,True
2026-04,atlag,brutto,viz_es_hulladekgazdalkodas,,754600,monthly,False
2026-04,atlag,netto,koltsegvetes,,531200,monthly,True
2026-04,atlag,netto,kozfoglalk,,123000,monthly,True
2026-04,atlag,netto,nem_kozfoglalk,,550100,monthly,False
2026-04,atlag,netto,nemzetgazdasag,,541200,monthly,True
2026-04,atlag,netto,nonprofit,,544200,monthly,True
2026-04,atlag,netto,vallalkozas,,543800,monthly,True
2026-04,kvintilis_1,brutto,nemzetgazdasag,,323173,monthly,True
2026-04,kvintilis_2,brutto,nemzetgazdasag,,462451,monthly,True
2026-04,kvintilis_3,brutto,nemzetgazdasag,,620032,monthly,True
2026-04,kvintilis_4,brutto,nemzetgazdasag,,820699,monthly,True
2026-04,kvintilis_5,brutto,nemzetgazdasag,,1629938,monthly,True
2026-04,median,brutto,nemzetgazdasag,,616000,monthly,True
2026-04,median,netto,nemzetgazdasag,,436400,monthly,True
2026-04,rendsz,brutto,koltsegvetes,,720200,monthly,True
2026-04,rendsz,brutto,nemzetgazdasag,,711400,monthly,True
2026-04,rendsz,brutto,nonprofit,,747000,monthly,True
2026-04,rendsz,brutto,vallalkozas,,705000,monthly,True
2026-05,atlag,brutto,adminisztrativ_szolgaltatas,,638800,monthly,False
2026-05,atlag,brutto,banyaszat,,895600,monthly,False
2026-05,atlag,brutto,egeszsegugy_szocialis_ellatas,,808100,monthly,False
2026-05,atlag,brutto,egyeb_szolgaltatas,,560000,monthly,False
2026-05,atlag,brutto,energiaipar,,1507600,monthly,False
2026-05,atlag,brutto,epitoipar,,593000,monthly,False
2026-05,atlag,brutto,feldolgozoipar,,795500,monthly,False
2026-05,atlag,brutto,ingatlanugyletek,,662600,monthly,False
2026-05,atlag,brutto,kereskedelem,,672400,monthly,False
2026-05,atlag,brutto,koltsegvetes,,733100,monthly,True
2026-05,atlag,brutto,kozfoglalk,,158600,monthly,True
2026-05,atlag,brutto,kozigazgatas,,827400,monthly,False
2026-05,atlag,brutto,mezogazdasag,,583100,monthly,False
2026-05,atlag,brutto,muveszet_sport_szabadido,,716700,monthly,False
2026-05,atlag,brutto,nem_kozfoglalk,,776900,monthly,False
2026-05,atlag,brutto,nemzetgazdasag,,764100,monthly,True
2026-05,atlag,brutto,nonprofit,,773400,monthly,True
2026-05,atlag,brutto,oktatas,,788700,monthly,False
2026-05,atlag,brutto,penzugyi_szolgaltatas,,1305900,monthly,False
2026-05,atlag,brutto,szallashely_szolgaltatas_vendeglatas,,491800,monthly,False
2026-05,atlag,brutto,szallitas_raktarozas,,734900,monthly,False
2026-05,atlag,brutto,tartalomszolgaltatas,,938100,monthly,False
2026-05,atlag,brutto,tavkozles_es_it_szolgaltatas,,1251200,monthly,False
2026-05,atlag,brutto,tudomanyos_es_muszaki_tevekenyseg,,962800,monthly,False
2026-05,atlag,brutto,vallalkozas,,771900,monthly,True
2026-05,atlag,brutto,viz_es_hulladekgazdalkodas,,776100,monthly,False
2026-05,atlag,netto,koltsegvetes,,519100,monthly,True
2026-05,atlag,netto,kozfoglalk,,122600,monthly,True
2026-05,atlag,netto,nem_kozfoglalk,,544700,monthly,False
2026-05,atlag,netto,nemzetgazdasag,,535900,monthly,True
2026-05,atlag,netto,nonprofit,,550400,monthly,True
2026-05,atlag,netto,vallalkozas,,539100,monthly,True
2026-05,kvintilis_1,brutto,nemzetgazdasag,,322830,monthly,True
2026-05,kvintilis_2,brutto,nemzetgazdasag,,461074,monthly,True
2026-05,kvintilis_3,brutto,nemzetgazdasag,,619813,monthly,True
2026-05,kvintilis_4,brutto,nemzetgazdasag,,821311,monthly,True
2026-05,kvintilis_5,brutto,nemzetgazdasag,,1587593,monthly,True
2026-05,median,brutto,nemzetgazdasag,,615600,monthly,True
2026-05,median,netto,nemzetgazdasag,,436200,monthly,True
2026-05,rendsz,brutto,koltsegvetes,,715100,monthly,True
2026-05,rendsz,brutto,nemzetgazdasag,,718200,monthly,True
2026-05,rendsz,brutto,nonprofit,,745700,monthly,True
2026-05,rendsz,brutto,vallalkozas,,716100,monthly,True
