date,measure,tax,scope,netto_koncepcio,value,period,incl_kozfoglalk,agazat,sorozat
2026-04-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,492500,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2026-04-01,atlag,brutto,szallitas_raktarozas,NA,726900,monthly,FALSE,"Szállítás, raktározás",saját ág
2026-04-01,atlag,brutto,tartalomszolgaltatas,NA,1129800,monthly,FALSE,Tartalomszolgáltatás,saját ág
2026-04-01,atlag,brutto,tavkozles_es_it_szolgaltatas,NA,1287600,monthly,FALSE,Távközlés és IT-szolgáltatás,saját ág
2026-04-01,atlag,brutto,tudomanyos_es_muszaki_tevekenyseg,NA,988400,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2026-04-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,754600,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2026-05-01,atlag,brutto,adminisztrativ_szolgaltatas,NA,638800,monthly,FALSE,Adminisztratív szolgáltatás,saját ág
2026-05-01,atlag,brutto,banyaszat,NA,895600,monthly,FALSE,Bányászat,saját ág
2026-05-01,atlag,brutto,egeszsegugy_szocialis_ellatas,NA,808100,monthly,FALSE,"Egészségügy, szociális ellátás",saját ág
2026-05-01,atlag,brutto,egyeb_szolgaltatas,NA,560000,monthly,FALSE,Egyéb szolgáltatás,saját ág
2026-05-01,atlag,brutto,energiaipar,NA,1507600,monthly,FALSE,Energiaipar,saját ág
2026-05-01,atlag,brutto,epitoipar,NA,593000,monthly,FALSE,Építőipar,saját ág
2026-05-01,atlag,brutto,feldolgozoipar,NA,795500,monthly,FALSE,Feldolgozóipar,saját ág
2026-05-01,atlag,brutto,ingatlanugyletek,NA,662600,monthly,FALSE,Ingatlanügyletek,saját ág
2026-05-01,atlag,brutto,kereskedelem,NA,672400,monthly,FALSE,Kereskedelem,saját ág
2026-05-01,atlag,brutto,kozigazgatas,NA,827400,monthly,FALSE,Közigazgatás,saját ág
2026-05-01,atlag,brutto,mezogazdasag,NA,583100,monthly,FALSE,Mezőgazdaság,saját ág
2026-05-01,atlag,brutto,muveszet_sport_szabadido,NA,716700,monthly,FALSE,"Művészet, sport, szabadidő",saját ág
2026-05-01,atlag,brutto,oktatas,NA,788700,monthly,FALSE,Oktatás,saját ág
2026-05-01,atlag,brutto,penzugyi_szolgaltatas,NA,1305900,monthly,FALSE,Pénzügyi szolgáltatás,saját ág
2026-05-01,atlag,brutto,szallashely_szolgaltatas_vendeglatas,NA,491800,monthly,FALSE,"Szálláshely-szolgáltatás, vendéglátás",saját ág
2026-05-01,atlag,brutto,szallitas_raktarozas,NA,734900,monthly,FALSE,"Szállítás, raktározás",saját ág
2026-05-01,atlag,brutto,tartalomszolgaltatas,NA,938100,monthly,FALSE,Tartalomszolgáltatás,saját ág
2026-05-01,atlag,brutto,tavkozles_es_it_szolgaltatas,NA,1251200,monthly,FALSE,Távközlés és IT-szolgáltatás,saját ág
2026-05-01,atlag,brutto,tudomanyos_es_muszaki_tevekenyseg,NA,962800,monthly,FALSE,Tudományos és műszaki tevékenység,saját ág
2026-05-01,atlag,brutto,viz_es_hulladekgazdalkodas,NA,776100,monthly,FALSE,Víz- és hulladékgazdálkodás,saját ág
2023-01-01,atlag,brutto,informacio_kommunikacio,NA,867200,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-01-01,atlag,brutto,informacio_kommunikacio,NA,867200,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-02-01,atlag,brutto,informacio_kommunikacio,NA,907600,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-02-01,atlag,brutto,informacio_kommunikacio,NA,907600,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-03-01,atlag,brutto,informacio_kommunikacio,NA,928300,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-03-01,atlag,brutto,informacio_kommunikacio,NA,928300,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-04-01,atlag,brutto,informacio_kommunikacio,NA,938900,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-04-01,atlag,brutto,informacio_kommunikacio,NA,938900,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-05-01,atlag,brutto,informacio_kommunikacio,NA,897200,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-05-01,atlag,brutto,informacio_kommunikacio,NA,897200,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-06-01,atlag,brutto,informacio_kommunikacio,NA,904200,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-06-01,atlag,brutto,informacio_kommunikacio,NA,904200,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-07-01,atlag,brutto,informacio_kommunikacio,NA,899300,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-07-01,atlag,brutto,informacio_kommunikacio,NA,899300,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-08-01,atlag,brutto,informacio_kommunikacio,NA,893200,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-08-01,atlag,brutto,informacio_kommunikacio,NA,893200,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-09-01,atlag,brutto,informacio_kommunikacio,NA,892200,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-09-01,atlag,brutto,informacio_kommunikacio,NA,892200,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-10-01,atlag,brutto,informacio_kommunikacio,NA,911300,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-10-01,atlag,brutto,informacio_kommunikacio,NA,911300,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-11-01,atlag,brutto,informacio_kommunikacio,NA,926500,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-11-01,atlag,brutto,informacio_kommunikacio,NA,926500,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-12-01,atlag,brutto,informacio_kommunikacio,NA,1031000,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2023-12-01,atlag,brutto,informacio_kommunikacio,NA,1031000,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-01-01,atlag,brutto,informacio_kommunikacio,NA,961000,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-01-01,atlag,brutto,informacio_kommunikacio,NA,961000,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-02-01,atlag,brutto,informacio_kommunikacio,NA,1013700,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-02-01,atlag,brutto,informacio_kommunikacio,NA,1013700,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-03-01,atlag,brutto,informacio_kommunikacio,NA,1047700,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-03-01,atlag,brutto,informacio_kommunikacio,NA,1047700,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-04-01,atlag,brutto,informacio_kommunikacio,NA,1033700,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-04-01,atlag,brutto,informacio_kommunikacio,NA,1033700,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-05-01,atlag,brutto,informacio_kommunikacio,NA,1023700,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-05-01,atlag,brutto,informacio_kommunikacio,NA,1023700,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-06-01,atlag,brutto,informacio_kommunikacio,NA,995100,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-06-01,atlag,brutto,informacio_kommunikacio,NA,995100,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-07-01,atlag,brutto,informacio_kommunikacio,NA,999900,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-07-01,atlag,brutto,informacio_kommunikacio,NA,999900,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-08-01,atlag,brutto,informacio_kommunikacio,NA,984600,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-08-01,atlag,brutto,informacio_kommunikacio,NA,984600,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-09-01,atlag,brutto,informacio_kommunikacio,NA,995000,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-09-01,atlag,brutto,informacio_kommunikacio,NA,995000,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-10-01,atlag,brutto,informacio_kommunikacio,NA,1007200,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-10-01,atlag,brutto,informacio_kommunikacio,NA,1007200,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-11-01,atlag,brutto,informacio_kommunikacio,NA,1056700,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-11-01,atlag,brutto,informacio_kommunikacio,NA,1056700,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-12-01,atlag,brutto,informacio_kommunikacio,NA,1131100,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2024-12-01,atlag,brutto,informacio_kommunikacio,NA,1131100,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-01-01,atlag,brutto,informacio_kommunikacio,NA,1072100,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-01-01,atlag,brutto,informacio_kommunikacio,NA,1072100,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-02-01,atlag,brutto,informacio_kommunikacio,NA,1123300,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-02-01,atlag,brutto,informacio_kommunikacio,NA,1123300,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-03-01,atlag,brutto,informacio_kommunikacio,NA,1168500,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-03-01,atlag,brutto,informacio_kommunikacio,NA,1168500,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-04-01,atlag,brutto,informacio_kommunikacio,NA,1145100,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-04-01,atlag,brutto,informacio_kommunikacio,NA,1145100,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-05-01,atlag,brutto,informacio_kommunikacio,NA,1114200,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-05-01,atlag,brutto,informacio_kommunikacio,NA,1114200,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-06-01,atlag,brutto,informacio_kommunikacio,NA,1100100,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-06-01,atlag,brutto,informacio_kommunikacio,NA,1100100,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-07-01,atlag,brutto,informacio_kommunikacio,NA,1091900,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-07-01,atlag,brutto,informacio_kommunikacio,NA,1091900,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-08-01,atlag,brutto,informacio_kommunikacio,NA,1069700,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-08-01,atlag,brutto,informacio_kommunikacio,NA,1069700,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-09-01,atlag,brutto,informacio_kommunikacio,NA,1073500,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-09-01,atlag,brutto,informacio_kommunikacio,NA,1073500,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-10-01,atlag,brutto,informacio_kommunikacio,NA,1100800,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-10-01,atlag,brutto,informacio_kommunikacio,NA,1100800,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-11-01,atlag,brutto,informacio_kommunikacio,NA,1137000,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-11-01,atlag,brutto,informacio_kommunikacio,NA,1137000,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-12-01,atlag,brutto,informacio_kommunikacio,NA,1237400,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2025-12-01,atlag,brutto,informacio_kommunikacio,NA,1237400,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2026-01-01,atlag,brutto,informacio_kommunikacio,NA,1153400,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2026-01-01,atlag,brutto,informacio_kommunikacio,NA,1153400,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2026-02-01,atlag,brutto,informacio_kommunikacio,NA,1204000,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2026-02-01,atlag,brutto,informacio_kommunikacio,NA,1204000,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2026-03-01,atlag,brutto,informacio_kommunikacio,NA,1292100,monthly,FALSE,Tartalomszolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
2026-03-01,atlag,brutto,informacio_kommunikacio,NA,1292100,monthly,FALSE,Távközlés és IT-szolgáltatás,"Információ, kommunikáció (TEÁOR'08)"
